,lemma_review,nltk_sentiment,sentiment
1518,"['london', 'johannesburg', 'getting', 'caught', 'chaos', 'bank', 'holiday', 'weekend', 'fiasco', 'lamentable', 'way', 'situation', 'handled', 'ba', 'approached', 'flight', 'back', 'uk', 'trepidation', 'fear', 'unfounded', 'aircraft', 'sitting', 'jnb', 'day', 'delay', 'boarding', 'started', 'early', 'seat', '83a', 'top', 'deck', 'double', 'seat', 'leg', 'room', 'better', 'would', 'find', 'ryanair', 'flight', 'dublin', 'indeed', 'due', 'location', 'electronic', 'equipment', 'box', 'seat', 'little', 'cramped', 'service', 'ba', 'flight', 'really', 'terrible', 'along', 'many', 'passenger', 'treated', 'like', 'inconvenience', 'felt', 'cabin', 'crew', 'would', 'really', 'preferred', 'close', 'galley', 'sleep', 'pretty', 'much', 'impossible', 'due', 'part', 'cabin', 'crew', 'gossiping', 'loudly', 'member', 'staff', 'everything', 'avoid', 'flying', 'ba', 'future']",-1,Negative
1519,"['washington', 'sofia', 'via', 'london', 'flying', 'world', 'traveller', 'plus', 'premium', 'economy', 'london', 'eurotraveller', 'economy', 'short', 'hop', 'top', 'quality', 'service', 'whatever', 'may', 'declined', 'economy', 'class', 'premium', 'economy', 'good', 'ever', '38in', 'leg', 'room', 'meal', 'really', 'tasty', 'instance', 'ordered', 'advance', 'cabin', 'crew', 'still', 'ba', 'strength', 'creating', 'relaxed', 'congenial', 'atmosphere', 'cabin', 'smooth', 'connection', 'terminal', '5', 'waiting', 'either', 'way', 'tribute', 'cornish', 'ale', 'available', 'long', 'haul', 'drink', 'menu', 'service', 'winner', 'admit', 'food', 'drink', 'service', 'bit', 'time', 'consuming', 'far', 'handling', 'payment', 'work', 'ok', 'otherwise', 'british', 'airway', 'continue', 'deliver', 'first', 'rate', 'travel', 'experience', 'sticking']",1,Positive
1520,"['edinburgh', 'rome', 'via', 'heathrow', 'either', 'ba', 'gold', 'silver', 'many', 'year', 'last', '2', 'year', 'texas', 'ensured', 'return', 'uk', 'flight', 'always', 'ba', 'family', 'visited', 'july', '2016', 'returned', 'uk', 'business', 'stay', 'jul', '12th', '3', 'point', 'retaining', 'get', 'gold', 'flown', 'back', '11', 'july', 'would', 'retained', 'gold', 'enquired', 'making', 'booking', 'told', 'problem', 'however', 'duly', 'downgraded', 'silver', 'booked', 'holiday', 'rome', 'wife', 'amazed', 'ba', 'removed', 'free', 'flight', 'drink', 'even', 'free', 'cup', 'tea', 'ba', 'wish', 'behave', 'like', 'budget', 'airline', 'charge', 'flight', 'price', 'comparable', 'budget', 'airine', 'past', 'left', 'stranded', 'moscow', '5', 'day', 'snow', 'closed', 'heathrow', 'yet', 'bmi', 'still', 'flying', 'heathrow', 'encountered', 'rude', 'staff', 'check', 'long', 'queue', 'even', 'executive', 'member', 'longer', 'living', 'acclaimed', 'standard', '4', 'star', 'airline', 'lose', 'status', 'future', 'fly', 'brussels', 'airline', 'lufthansa', 'internal', 'uk', 'easyjet', 'living', 'past', 'need', 'start', 'realise', 'passenger', 'stay', 'business', 'unhappy', 'customer', 'use', 'let', 'get', 'poor', 'review', 'ba', 'wish', 'budget', 'airline', 'start', 'charging', 'like', 'one']",1,Positive
1521,"['unverified', 'rome', 'heathrow', 'used', 'ba', 'business', 'club', 'time', 'always', 'felt', 'little', 'extra', 'treat', 'add', 'holiday', 'deteriorating', 'service', 'recently', 'last', 'trip', 'rome', 'decider', 'cabin', 'filthy', 'litter', 'crumb', 'previous', 'flight', 'around', 'seat', 'nut', 'nibble', 'drink', 'dispensed', 'open', 'bottle', 'miniature', 'wine', 'bottle', 'apparently', 'dispensed', 'choice', 'meal', 'told', 'unless', 'asked', 'meal', 'service', 'sooner', 'served', 'cleared', 'away', 'altogether', 'felt', 'inconvenience', 'smooth', 'running', 'airline', 'advantage', 'booking', 'club', 'gone', 'lounge', 'dreadful', 'little', 'choice', 'snack', 'priority', 'label', 'mean', 'bag', 'come', 'last', 'get', 'priority', 'boarding', 'scramble', 'past', 'queue', 'add', 'occasion', 'boarding', 'pas', 'fail', 'security', 'allowed', 'carry', 'national', 'flag']",0,Neutral
1522,"['fist', 'time', 'traveled', 'british', 'airway', 'believe', 'last', 'reschedule', 'flight', 'tampa', 'tirana', 'via', 'gatwick', 'december', '2016', 'march', '2017', 'first', 'change', 'online', 'manage', 'flight', 'option', 'work', 'told', 'happens', 'time', 'tried', 'lot', 'time', 'contacting', 'pay', '25', 'changing', 'via', 'phone', 'took', 'money', 'even', 'though', 'fault', 'made', '50', 'call', 'november', 'day', 'traveling', 'reissuing', 'ticket', 'long', 'wait', 'get', 'connected', 'took', 'credit', 'card', 'data', 'said', 'proceed', 'reissuing', 'ticket', 'sent', 'mail', 'nearly', '6', 'month', 'never', 'come', '1', 'day', 'flight', 'every', 'time', 'called', 'said', 'cvv', 'confirmed', 'every', 'time', 'asked', 'get', 'ticket', 'said', '10', 'day', 'came', '27th', 'march', 'travel', '28th', 'nearly', 'set', 'fly', 'charlotte', 'nc', 'confirming', 'data', 'cvv', 'one', '50', 'call', 'made', 'besides', 'food', 'ridiculous', 'never', 'mind', 'anxiety', 'time', 'consumed', 'distress', 'caused', 'either', 'bought', 'excused', 'consolidated', 'serious', 'company', 'proclaim', 'irresponsible', 'unconcerned', 'customer', 'complying', 'minimum', 'standard', 'expected', 'soo', 'much', 'total', 'disappointment']",-1,Negative
1523,"['chicago', 'london', 'heathrow', 'british', 'airway', 'much', 'vaunted', 'sleeper', 'service', 'business', 'class', 'advised', 'service', 'joke', 'never', 'mind', 'terrible', 'dated', 'seat', 'facing', 'one', 'another', 'ba', 'sleeper', 'service', 'mandate', 'eat', 'awful', 'biz', 'class', 'lounge', 'ord', 'suffer', 'dinner', 'service', 'plane', 'monumental', 'con', 'also', 'imagine', 'worst', 'school', 'meal', 'school', 'cafeteria', 'get', 'ba', 'lounge', 'ord', 'food', 'kind', 'dreadful', 'steamed', 'slop', 'literally', 'would', 'feed', 'dog', 'used', 'imagine', 'long', 'haul', 'business', 'first', 'class', 'passenger', 'valued', 'trans', 'atlantic', 'airline', 'british', 'airway', 'business', 'class', 'product', 'worst', 'far', 'old', 'aircraft', 'old', 'seat', 'disillusioned', 'crew', 'simply', 'terrible', 'food', 'imaginable', 'british', 'airway', 'hold', 'premium', 'class', 'passenger', 'contempt', 'happened', 'english', 'class', 'manner']",-1,Negative
1524,"['gatwick', 'funchal', 'british', 'airway', 'race', 'bottom', 'leg', 'room', 'flight', 'appalling', 'worse', 'ryanair', 'understand', 'free', 'food', 'short', 'hop', 'flight', 'four', 'hour', 'wonder', 'gained', 'full', 'service', 'airline', 'previous', 'british', 'airway', 'flight', 'gatwick', '777', 'adding', 'extra', '50', 'seat', 'plane', 'recent', 'debacle', 'reached', 'bottom', 'need', 'anything', 'else']",1,Positive
1525,"['shocked', 'first', 'class', 'board', 'service', 'deteriorated', 'evident', 'cost', 'cutting', 'supposed', 'national', 'flag', 'carrier', 'flight', 'tokyo', 'narita', 'london', 'heathrow', 'advised', 'cabin', 'crew', 'soon', 'take', 'catering', 'supply', 'loaded', 'limited', 'cut', 'long', 'story', 'short', 'meant', 'partner', 'last', 'served', 'told', 'available', 'rather', 'asked', 'would', 'like', 'spite', '5', 'passenger', '8', 'seat', 'cabin', 'breakfast', 'prior', 'landing', 'informed', 'two', 'cooked', 'breakfast', 'available', 'would', 'first', 'come', 'first', 'served', 'presentation', 'food', 'available', 'poor', 'certainly', 'worthy', 'fine', 'dining', 'description', 'ba', 'us', 'first', 'class', 'catering', 'spoke', 'cabin', 'service', 'manager', 'extremely', 'apologetic', 'confirmed', 'cost', 'cutting', 'apparently', 'behest', 'new', 'ceo', 'come', 'low', 'cost', 'sister', 'airline', 'vueling', 'resultant', 'increase', 'unhappiness', 'complaint', 'passenger', 'famous', 'first', 'class', 'tasting', 'menu', 'enjoyed', 'previous', 'flight', 'gone', 'cost', 'cutting', 'around', 'board', 'service', 'evident', 'even', 'rose', 'first', 'class', 'toilet', 'dead', 'really', 'epitomises', 'lacklustre', 'airline', 'ba', 'become', 'fly', 'regularly', 'long', 'haul', 'klm', 'new', 'business', 'class', 'offering', 'far', 'superior', 'ba', 'first', 'national', 'airline', 'proud', 'fly', 'compete', 'superior', 'european', 'gulf', 'carrier', 'emphasis', 'seems', 'never', 'ending', 'cost', 'cutting', 'affect', 'even', 'premium', 'passenger', 'cabin', 'service', 'manager', 'entered', 'formal', 'complaint', 'behalf', 'board', '3', 'may', 'almost', 'month', 'later', 'although', 'immediately', 'acknowledged', 'ba', 'responded', 'probably', 'due', 'administrative', 'cost', 'cutting', 'add', 'ground', 'service', 'heathrow', 't5', 'concorde', 'room', 'good', 'regard', 'board', 'service', 'ba', 'offends', 'premium', 'passenger', 'like', 'peril']",-1,Negative
1526,"['absolute', 'cheapskate', 'business', 'class', 'flight', 'club', 'europe', 'luxembourg', 'london', 'heathrow', 'beyond', 'joke', 'clearly', 'shoe', 'string', 'budget', 'pre', 'meal', 'drink', 'offered', 'limited', 'selection', 'drink', 'wine', 'served', 'plastic', 'screw', 'top', 'mini', 'bottle', 'warm', 'nut', 'nibble', 'meal', 'selection', 'consisted', 'chicken', 'salad', 'prawn', 'looked', 'reasonably', 'nice', 'however', 'allergic', 'seafood', 'toasted', 'cheese', 'roll', 'roll', 'dry', 'tasteless', 'completely', 'unsatisfactory', 'could', 'easily', 'bought', 'something', 'better', 'greggs', 'crew', 'could', 'clearly', 'heard', 'bad', 'mouthing', 'ceo', 'airline', 'recent', 'problem', 'friendly', 'crew', 'though', 'help', 'feel', 'sorry']",1,Positive
1527,"['geneva', 'dallas', 'via', 'heathrow', 'checked', 'online', 'confirmed', 'two', 'bag', 'allowance', 'check', 'premium', 'economy', 'seat', 'purchased', 'however', 'went', 'airport', 'check', 'luggage', 'ba', 'insisted', 'one', 'bag', 'allowance', 'pay', 'choice', 'paid', 'checked', 'ba', 'heathrow', 'confirmed', 'two', 'bag', 'go', 'sending', 'customer', 'service', 'letter', 'get', 'refund', 'happy', 'system', 'coordinance']",1,Positive
1528,"['choose', 'budget', 'airline', 'magic', 'national', 'carrier', 'gone', 'always', 'chosen', 'british', 'airway', 'preferred', 'carrier', 'possible', 'happy', 'pay', 'higher', 'premium', 'great', 'service', 'par', 'lower', 'low', 'cost', 'carrier', 'firstly', 'get', 'priority', 'boarding', 'two', 'young', 'child', 'easyjet', 'provides', 'secondly', 'reserved', 'seat', 'travelling', 'two', 'child', 'fight', 'going', 'sit', 'window', 'boarding', 'told', 'plane', 'changed', 'therefore', 'assigned', 'seat', 'thirdly', 'paying', '10', 'two', 'small', 'alcoholic', 'drink', 'wife', 'needed', 'loo', 'first', 'class', 'bound', 'option', 'rear', 'plane', 'however', 'crew', 'busy', 'serving', 'prepared', 'move', 'allow', 'past', 'guess', 'drink', 'selling', 'ba', 'executive', 'team', 'seeing', 'many', 'customer', 'needing', 'loo', 'second', 'priority', 'long', 'period', 'moved', 'rear', 'allow', 'past', 'gone', 'back', 'middle', 'plane', 'crew', 'member', 'back', 'galley', 'even', 'laughed', 'said', 'getting', 'back', 'therefore', 'fairly', 'offered', 'free', 'cup', 'tea', 'flight', 'heathrow', 'bergen', 'hour', '40', 'spent', 'majority', 'rear', 'galley', 'chatting', 'said', 'crew', 'member', 'return', 'flight', 'cabin', 'crew', 'much', 'enthusiasm', '80', 'year', 'old', 'grandmother', 'technology', 'safety', 'briefing', 'came', 'tannoy', 'would', 'sounded', 'half', 'decent', '1973', 'top', 'lead', 'steward', 'whilst', 'taxiing', 'takeof', 'asked', 'crew', 'cabin', 'crew', 'seat', 'landing', 'captain', 'gave', 'u', 'update', 'takeoff', 'radio', 'silence', 'rest', 'flight', 'even', 'upon', 'landing', 'stood', 'front', 'chat', 'said', 'steward', 'disembarked', 'machine', 'must', 'come', 'life', 'landing', 'minor', 'point', 'point', 'enjoyed', 'ba', 'point', 'made', 'u', 'choose', 'small', 'point', 'made', 'difference', 'pilot', 'end', 'flight', 'welcoming', 'thanking', 'customer', 'u', 'thanking', 'cabin', 'crew', 'always', 'went', 'beyond', 'free', 'drink', 'made', 'u', 'feel', 'special', 'ask', 'get', 'rather', 'pay', 'premium', 'choose', 'budget', 'airline', 'gutted', 'british', 'airway', 'national', 'carrier', 'become', 'budget', 'airline', 'perhaps', 'cost', 'saving', 'needed', 'although', 'minor', 'factor', 'small', 'fry', 'bigger', 'picture', 'need', 'cost', 'save', 'make', 'future', 'ticket', 'recommendation', 'also', 'dead', 'usp', 'service', 'without', 'longer', 'point']",1,Positive
1529,"['london', 'heathrow', 'seoul', 'return', 'booked', 'return', 'flight', 'back', 'january', 'ba', 'annual', 'sale', 'around', '1700', 'thought', 'bargain', 'usually', 'around', '3000', 'london', 'seoul', 'flight', 'pleasant', 'get', 'use', 'business', 'class', 'lounge', 'heathrow', 'connection', 'manchester', 'delayed', '40', 'minute', 'cabin', 'crew', 'actual', 'flight', 'excellent', 'attentive', 'food', 'drink', 'would', 'expect', 'business', 'class', 'airline', 'decent', 'amount', 'high', 'quality', 'menu', 'choice', 'seat', 'layout', '2', '3', '2', 'seat', 'facing', 'opposite', 'direction', 'divider', 'felt', 'little', 'bit', 'cramped', 'seat', 'comfortable', 'went', 'flat', 'better', 'however', 'fold', 'seat', 'step', 'front', 'use', 'able', 'stretch', 'fully', '6', '0', 'found', 'limit', 'able', 'stretch', 'fully', 'anyone', 'taller', 'would', 'probably', 'bit', 'uncomfortable', 'inflight', 'entertainment', 'decent', 'range', 'tv', 'film', 'choose', 'including', 'recent', 'release', 'toilet', 'also', 'smaller', 'cramped', 'airline', 'flown', 'business', 'class', 'let', 'cabin', 'hotter', 'sun', 'found', 'difficult', 'sleep', 'seoul', 'london', 'really', 'let', 'ba', 'left', 'sour', 'note', 'amazing', '3', 'month', 'korea', 'day', 'leading', 'flight', 'ba', 'massive', 'failure', 'lack', 'information', 'help', 'surrounding', 'meant', 'frantically', 'check', 'flight', 'would', 'leaving', 'flight', '27th', '28th', 'cancelled', 'completely', 'luckily', 'got', 'sorted', 'early', 'hour', 'morning', 'day', 'flight', 'flight', 'cabin', 'crew', 'arrived', 'late', 'flight', 'take', 'delayed', '30', 'minute', 'connecting', 'flight', 'catch', 'manchester', 'imperative', 'everything', 'went', 'smoothly', 'hour', 'landing', 'make', 'flight', 'lovely', 'cabin', 'crew', 'amazing', 'job', 'pilot', 'managed', 'make', 'lost', 'time', 'ended', 'landing', '5', 'minute', 'earlier', 'scheduled', 'however', 'due', 'backlog', 'delayed', 'cancelled', 'flight', 'past', 'couple', 'day', 'another', 'flight', 'space', 'mine', 'supposed', 'park', 'meant', 'delay', '20', 'minute', 'waited', 'tarmac', 'space', 'become', 'free', 'time', 'could', 'afford', 'lose', 'eventually', 'disembarked', '14', '45', 'meant', 'sprint', 'airport', 'passport', 'control', 'baggage', 'reclaim', 'really', 'wish', 'still', 'took', '20', 'minute', 'bag', 'come', 'plane', 'time', 'done', 'gone', 'arrival', '15', '15', 'gate', 'closing', '10', 'min', 'talked', 'ba', 'customer', 'service', 'got', 'rebooked', 'another', 'flight', 'back', 'iom', 'live', 'london', 'city', 'could', 'book', '14', '50pm', 'flight', 'next', 'day', 'happy', 'experience', 'overall', 'would', 'normally', 'pay', '3', '000', 'sale', 'really', 'worth', 'hassle', 'personally']",1,Positive
1530,"['los', 'angeles', 'london', 'british', 'airway', 'one', 'worst', 'customer', 'service', 'find', 'flight', 'attendant', 'rude', 'seat', 'food', 'ok', 'find', 'worse', 'competitor', 'flying', 'route', 'wifi']",-1,Negative
1531,"['flew', 'british', 'airway', 'heathrow', 'geneva', 'cheapskate', 'airline', 'tap', 'water', 'available', 'everything', 'else', 'need', 'credit', 'card', 'american', 'family', 'hungry', 'young', 'boy', 'buy', 'anything', 'machine', 'take', 'u', 'card', 'return', 'flight', 'cancelled', '4', 'hour', 'tarmac', 'crash', 'staff', 'brilliant', 'including', 'pilot', 'kept', 'ac', 'updated', 'u', 'regularly', 'much', 'could', 'ba', 'ticket', 'desk', 'unmanned', 'geneva', 'airport', 'queue', 'standing', 'lucky', 'find', 'swissair', 'flight', 'home', 'think', 'still']",1,Positive
1532,"['gatwick', 'lima', 'return', 'business', 'class', 'choice', 'seat', '24hr', 'flight', 'unless', 'paid', 'extra', 'understand', 'desire', 'reward', 'frequent', 'flyer', 'paying', '50', 'pp', 'per', 'flight', 'huge', 'irritation', 'factor', 'already', 'forked', 'much', 'biz', 'time', 'able', 'check', 'one', 'option', 'left', 'wanted', 'sit', 'together', 'new', 'ba', 'lounge', 'lgw', 'smart', 'packed', 'start', 'easter', 'holiday', 'limited', 'food', 'offering', 'breakfast', 'hot', 'food', 'unless', 'count', 'lukewarm', 'pastry', 'fa', 'service', 'flight', 'direction', 'good', 'though', 'outbound', 'cabin', 'light', 'switched', 'entire', 'flight', 'meal', 'service', 'despite', 'day', 'flight', 'food', 'drink', 'fine', 'nothing', 'special', 'choice', 'available', 'time', 'got', 'u', 'seating', 'layout', '2', '4', '2', 'business', 'class', 'cramped', 'especially', 'flight', 'full', 'highest', 'density', 'seating', 'ever', 'experienced', 'business', 'surface', 'put', 'anything', 'unless', 'tray', 'table', 'open', 'small', 'drawer', 'foot', 'recommend', 'window', 'seat', 'next', 'bulkhead', 'travelling', 'solo', 'leg', 'climb', 'lie', 'flat', 'seat', 'comfortable', 'though', 'short', 'person', 'ife', 'poor', 'compared', 'competitor', 'hard', 'angle', 'screen', 'appropriately', 'limited', 'choice', 'movie', 'available', 'way', 'home', 'mind', 'long', 'layover', 'lim', 'thought', 'could', 'use', 'lounge', 'luck', 'checked', 'way', 'lpb', 'pick', 'luggage', 'go', 'immigration', 'wait', 'several', 'hour', 'hot', 'airport', 'hardly', 'seat', 'ba', 'staff', 'appeared', 'check', 'flight', 'home', 'seat', 'choice', 'available', 'two', 'together', 'aisle', 'side', 'middle', 'pair', 'fortunate', 'anyone', 'middle', 'seat', 'next', 'otherwise', 'would', 'felt', 'intimate', 'total', 'stranger', 'travelled', 'long', 'haul', 'ba', 'several', 'year', 'describe', 'functional', 'value', 'service', 'even', 'business', 'though', 'cheap', 'use', 'ba', 'convenient', 'long', 'way', 'happened', 'direct', 'flight', 'london', 'great', 'price', 'short', 'haul', 'really', 'comparison', 'emirate', 'long', 'haul', 'offering', 'business']",1,Positive
1533,"['london', 'heathrow', 'santorini', 'flew', '6', 'family', 'santorini', 'business', 'class', 'seat', 'joke', '6', '3', 'could', 'move', 'seat', 'tight', 'learnt', 'steward', 'new', 'configuration', 'gone', 'well', 'customer', 'great', 'airline', 'gone', 'best', 'worst', '5', 'year', 'european', 'route', 'budget', 'carrier', 'money', 'key', 'driver', 'ba', 'customer', 'last', 'list', 'felt', 'paid', 'service', 'never', 'received']",1,Positive
